title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
어떻게 헤어질 결심을,박찬욱 (지은이),51063,국내도서>예술/대중문화>사진>사진집,9788932475059,"영화 &lt;헤어질 결심&gt;은 박해일과 탕웨이를 비롯한 배우들의 열연은 물론, 인상적인 대사와 꼼꼼한 디테일로 관객들을 사로잡았다. 각본에 이어 스토리보드북과 포토북까지 여러 권의 공식 도서가 출간된 이후, 드디어 가장 사적인 이야기가 공개된다.",,16570,BOOK
면도날,"서머싯 몸 (지은이), 안진환 (옮긴이)",50919,국내도서>소설/시/희곡>영미소설,9788937462146,"&lt;인간의 굴레에서&gt; &lt;달과 6펜스&gt;와 함께 서머싯 몸의 대표적인 장편소설로, 1930년대 유럽을 배경으로 꿋꿋이 자신만의 길을 개척하는 한 젊은이의 구도적 여정을 그린다. 날카로운 면도날을 넘어서는 것처럼 고되고 험난한 구도의 길을 선택한 한 젊은이를 통해 삶이 무엇인지에 대한 본원적인 질문을 던진다.",,31479,BOOK
반딧불이의 혼례 3 (한정판) - 양면 책갈피 (지류) + 아크릴 메모 스탠드 세트,"타치바나 오레코 (지은이), 유유리 (옮긴이)",4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,9791136791191,살날이 얼마 남지 않은 화족 영애 사토코는 어느 날 납치되어 ‘유녀도’에 갇혀버린다. 그곳에서 살인 청부업자 신페이의 도움을 받아 목숨을 건진 뒤로 이질적일 정도로 사랑받게 되는데.,,12520,BOOK
즐거운 어른,이옥선 (지은이),51371,국내도서>에세이>한국에세이,9791194184034,"이옥선 작가는 독보적인 말하기와 글쓰기로 요즘 여성 독자들을 사로잡고 있는 김하나 작가의 어머니이다. 집안에 가훈처럼 내려오는 지령이 '만다꼬'(뭐한다고)일 정도로, 세간의 집들과는 사뭇 다른 분위기로 가정을 경영해온 이옥선 작가가 첫 단독에세이를 펴냈다. 책 제목은 '즐거운 어른'.",,51790,BOOK
푸른 사자 와니니 7 - 인간의 길에서,"이현 (지은이), 오윤화 (그림)",48874,국내도서>어린이>동화/명작/고전>국내창작동화,9788936443368,‘푸른 사자 와니니’ 시리즈는 아프리카 초원을 배경으로 암사자 와니니가 친구들과 위기를 극복하고 무리를 이루는 과정을 흥미진진하게 그려 내며 후속권이 출간될 때마다 독자들의 열렬한 응원을 받고 있다.,,28010,BOOK
ETS 토익 정기시험 기출문제집 1000 Vol. 4 Listening (리스닝) - 토익 기출문제 독점출간/ ALL NEW 최신기출 10회 수록/ 문제집+해설집+무료 정기시험 성우 MP3+무료 동영상 강의+기출어휘 단어장(PDF)+APP 모바일 학습,ETS (엮은이),49855,국내도서>외국어>토익>Listening,9788917239492,"정기시험 최신 기출문제 10세트가 수록되어 있다. 시험에 나온 기출문제로 실전 감각을 키워 시험에 확실하게 대비하자! 수록된 10세트의 LC 음원은 모두 정기시험 성우의 음원이다. 시험장에서 듣게 될 음성으로 공부하면 까다로운 영국식, 호주식 발음도 걱정 없다.",,163759,BOOK
오롯이 내 인생이잖아요 - 밀라논나 이야기,"장명숙, 이경신 (지은이)",52905,국내도서>에세이>명사에세이>방송연예인에세이,9788934918950,"여기 두 사람이 있다. 한 사람은 40대에 이르러 인생의 터닝 포인트를 찾았고, 다른 한 사람은 70대가 되어도 매일 설레는 삶을 살 수 있다고 말한다. 이들은 콘텐츠 기획자와 크리에이터로 만나 ‘연령주의’의 장벽을 허물고 ‘산뜻한 나이 듦’의 서사로 단시간에 우리의 눈과 귀를 사로잡았다. 두 사람은 바로 이 책의 저자이자 유튜브 〈밀라논나〉 채널의 이경신(경신)과 장명숙(논나)이다.",,20010,BOOK
ETS 토익 정기시험 기출문제집 1000 Vol. 4 Reading (리딩) - 토익 기출문제 독점출간/ ALL NEW 최신기출 10회 수록/ 문제집+해설집+무료 동영상 강의+기출어휘 단어장(PDF)+APP 모바일 학습,ETS (엮은이),49854,국내도서>외국어>토익>Reading,9788917239508,정기시험 최신 기출문제 10세트가 수록되어 있다. 시험에 나온 최신 기출문제로 실전 감각을 키워 시험에 확실하게 대비할 수 있다. 교재 내 QR코드는 해당 회차의 무료 동영상 강의로 연결된다. 오답률 높은 고난도 문항을 친절한 해설 강의와 함께 수록하였다.,,177174,BOOK
설민석의 한국사 대모험 30 - 공민왕 편 : 세상에서 가장 슬픈 이야기,"설민석, 스토리박스 (지은이), 정현희 (그림), 강석화 (감수)",48904,국내도서>어린이>초등 한국사,9791193031681,"공민왕과 노국대장공주의 사랑 이야기를 재미있는 만화로 담아냈다. 고려 왕자였던 공민왕과 원나라 공주였던 노국대장공주가 어떻게 결혼하게 됐는지, 두 사람이 서로를 얼마나 아끼고 응원했는지 설쌤과 함께 확인해 보자.",,21970,BOOK
모순 - 개정판,양귀자 (지은이),50994,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설,9788998441012,"작가 양귀자가 1998년 펴낸 세 번째 장편소설로, 책이 나온 지 한 달 만에 무서운 속도로 베스트셀러 1위에 진입, 출판계를 놀라게 하고 그해 최고의 베스트셀러로 자리 잡으면서 ‘양귀자 소설의 힘’을 다시 한 번 유감없이 보여준 소설이다.",,142469,BOOK
고요한 읽기,이승우 (지은이),51371,국내도서>에세이>한국에세이,9791141601164,"작가 인생 43년, 소설쓰기로 인생에 복무하는 작가 이승우. 그의 작품세계를 대표하는 두 개의 기둥인 ‘종교적 실존’과 ‘문학적 실존’ 위에 지은 집 같은 산문집을 펴낸다.",,25790,BOOK
"일이어도, 일이 아니어도 - 만화와 요시나가 후미: 요시나가 후미 인터뷰집","요시나가 후미 (지은이), 김솜이 (옮긴이), 야마모토 후미코 (인터뷰이)",51373,국내도서>에세이>외국에세이,9791141606954,"30년이 넘는 세월 동안 유수의 명작들을 그려온 요시나가 후미는 작품마다 삶의 아이러니, 인간관계의 역설을 날카롭게 그려왔다. 인터뷰집 『일이어도, 일이 아니어도 : 만화와 요시나가 후미』는 그런 그가 만화를 처음 만난 어린 시절부터 데뷔작을 그리고 대표작을 완결하며, 현재 연재중인 최신작에 이르기까지의 만화 일생을 담고 있다.",,11250,BOOK
저속노화 식사법 - 노년내과 의사가 알려주는 기적의 식단 혁명,정희원 (지은이),53556,국내도서>건강/취미>건강정보>음식과 건강,9791141606862,"일명 ‘저속노화 선생님’, 서울아산병원 노년내과 의사 정희원의 『저속노화 식사법』이 테이스트북스에서 출간되었다. 만성질환을 예방하는 지중해식 식단과 고혈압을 예방하는 대시(DASH) 식단 요소의 장점만을 합친 MIND 식사법을 저속노화 식사로 제안한다.",,65175,BOOK
원펀맨 One Punch Man 30 - 최대의 벽,"ONE (지은이), 무라타 유스케 (그림)",4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791172455521,,,26300,BOOK
who? special 페이커,"오기수, 김정욱 (지은이), 이지은 (그림), 이상혁 (감수)",48902,국내도서>어린이>문화/예술/인물>한국인물,9791130655383,페이커의 어린 시절 이야기부터 전 세계 최강 프로 게이머의 자리에 오르기까지의 만화로 재미있게 풀어냈다. 지금도 e스포츠계의 전설을 써 내려가고 있는 페이커의 성장 스토리를 《who? 스페셜 페이커》에서 만나 보자.,,9960,BOOK
허송세월 - 한정부록 김훈 문장 엽서,김훈 (지은이),51371,국내도서>에세이>한국에세이,9788930041683,"삶의 어쩔 수 없는 비애와 아름다움을 누구보다 잘 이해하는 우리 시대의 문장가, 김훈. 그가 《연필로 쓰기》 이후 5년 만에 독자들을 다시 한번 사로잡을 산문으로 돌아왔다. 그 어느 때보다 치열하고 치밀했던 그의 ‘허송세월’을 담은 40여 편의 글이 실렸다.",,107915,BOOK
"안녕, 푸바오 - 한국을 떠난 푸바오의 그리운 나날","장린 (지은이), 심지연 (옮긴이), 복보사랑, 미즈오 코지로, 원페이페이, 등이심 (사진)",51376,국내도서>에세이>사진/그림 에세이,9791170962847,"2024년 6월 12일, 중국으로 반환된 지 두 달여 만에 일반에 공개되면서 수많은 팬들을 그리움에 눈물 짓게 만들었던 푸바오. 중국에서의 새로운 ‘판생’을 열어갈 푸바오의 일상을 담은 포토에세이 《안녕, 푸바오》가 출간됐다.",,10260,BOOK
백설공주에게 죽음을 (특별판),"넬레 노이하우스 (지은이), 김진아 (옮긴이)",51067,국내도서>소설/시/희곡>추리/미스터리소설>기타국가 추리/미스터리소설,9791158792152,전 세계에 독일 미스터리를 각인시킨 작가 넬레 노이하우스의 대표작이자 유럽 최고 인기 시리즈인 '타우누스 시리즈'의 네 번째 작품이다. 이 책은 2010년 출간 사흘 만에 베스트셀러 순위에 올라 무려 32주 동안 1위를 지키는 기염을 토했다.,,26385,BOOK
일생에 한번은 헌법을 읽어라 - 흔들릴 때마다 삶의 중심을 잡아주는 기준에 관하여,이효원 (지은이),51381,국내도서>인문학>인문 에세이,9791139717013,"서울대 법학전문대학원 이효원 교수는 헌법이야말로 인간 삶의 투명한 거울이라고 말하며 살면서 누구나 한번쯤은 헌법을 읽을 것을 강력히 권한다. 대한민국이 어떠한 나라가 되어야 한다고 축약해놓은 규범이자, 다양한 사고방식과 생활양식을 지닌 사람들이 더불어 살아가기 위해 만든 기반인 헌법을 공부함으로써 내가 어떤 사람이 되어야 하는지, 어떻게 살아야 하는지를 성찰할 수 있기 때문이다.",,31180,BOOK
흔한남매 세계사 탐험대 1 - 고대 문명의 탄생,"진서 (지은이), 흔한남매 (원작), 팀키즈 (그림), 곽민수 (감수), 전국역사교사모임 세계사 분과 (기획)",48905,국내도서>어린이>사회/역사/철학>세계사,9788934941330,"《흔한남매 세계사 탐험대》 시리즈는 세계사를 처음 배우는 초등학생을 위한 세계사 입문 학습만화이다. 어린이들이 세계사의 흐름을 자연스럽게 이해할 수 있도록 시간순으로 세계사의 주요 사건들을 선별하고, 흔한남매의 흥미진진한 이야기와 엮어 기억에 오래 남도록 구성했다.",,20540,BOOK
만화로 보는 3분 철학 2 : 서양 중세·근대 철학편,"김재훈, 서정욱 (지은이)",51440,국내도서>인문학>철학 일반>교양 철학,9791168270015,지금까지 이런 철학 만화는 없었다! 철학의 기초 개념을 잡는 가장 쉬운 책이다. 만화로 3분이면 완벽하게 개념 잡는 서양철학사를 담았다.,,33104,BOOK
불변의 법칙 - 절대 변하지 않는 것들에 대한 23가지 이야기,"모건 하우절 (지은이), 이수경 (옮긴이)",3065,국내도서>경제경영>경제학/경제일반>경제이야기,9791198517425,"《돈의 심리학》의 저자 모건 하우절이 3년 만에 세상에 내놓은 신작.‘절대 변하지 않는 것들에 대한 23가지 이야기’를 전한다. 이번 책은 돈과 투자 영역은 물론이고, 인간의 본성과 세상의 이치에 관한 이야기를 두루 다루어 한층 더 다층적이고 복합적인 메시지를 담아냈다는 평가를 받는다.",,137560,BOOK
동아시아반일무장전선 - 1974-75년 일제전범기업 연쇄폭파사건,"마쓰시타 류이치 (지은이), 송태욱 (옮긴이)",51136,국내도서>사회과학>사회운동>사회운동 일반,9791198135834,"동아시아반일무장전선은 과거의 식민 지배와 침략전쟁에 대한 책임을 망각한 일본과 아시아 곳곳에서 노동력과 자원을 착취해 온 전범 기업을 막기 위해 격렬한 폭탄 투쟁으로 문제를 제기했다. 이 책은 동아시아반일무장전선의 주요 멤버인 다이도지 마사시에 주목하여 투쟁을 시작한 계기와 과정, 체포 이후의 회고와 반성을 따라가며 잊혀진 기억들을 다시 복원한다.",,4785,BOOK
만화로 보는 3분 철학 3 : 서양 현대 철학편,"김재훈, 서정욱 (지은이)",51440,국내도서>인문학>철학 일반>교양 철학,9791168270343,지금까지 이런 철학 만화는 없었다! 철학의 기초 개념을 잡는 가장 쉬운 책이다. 만화로 3분이면 완벽하게 개념 잡는 서양철학사.,,30399,BOOK
죽이고 싶은 아이 2,이꽃님 (지은이),50759,국내도서>청소년>청소년 문학>청소년 소설,9791167552723,"한국 청소년 문학의 역사를 새로 쓴 이꽃님의 『죽이고 싶은 아이』, 그 두 번째 이야기가 지금 우리에게 도착했다. 압도적인 몰입감과 휘몰아치는 전개로 수십만 독자를 단숨에 사로잡은 『죽이고 싶은 아이』의 명성을 고스란히 잇는, 기대 그 이상의 완벽한 속편의 모습으로.",,68740,BOOK
돈의 심리학 (30만 부 기념 스페셜 에디션) - 당신은 왜 부자가 되지 못했는가,"모건 하우절 (지은이), 이지연 (옮긴이)",2225,국내도서>경제경영>재테크/투자>재테크/투자 일반,9791191056372,월스트리트저널에서 10년 넘게 금융과 투자에 대한 글을 써온 칼럼니스트이자 콜라보레이티브 펀드 파트너로 활동중인 모건 하우절의 첫 책이다. 출간 즉시 아마존 투자 분야 1위를 차지했고 개인 투자자부터 전문 컨설턴트까지 극찬 세례를 받으며 명실상부 ‘2020 아마존 최고의 금융도서’로 평가받는다.,,126842,BOOK
김재우의 구동사 100 - 100일간의 구동사 마스터 클래스,김재우 (지은이),49849,국내도서>외국어>영어회화>생활영어,9791192389998,국내파이지만 원어민도 놀라는 실력자인 김재우 선생님이 20년 영어 교육 노하우를 바탕으로 혼신의 힘을 다해 만든 책이다. 특히 ‘원어민은 입에 달고 살지만 한국인의 입에서는 나오지 않는’ 구동사를 일목요연하게 정리하면서도 총망라했다.,,21110,BOOK
"2024 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상 - 한국사능력검정시험 심화(1, 2, 3급)에 대비한 맞춤 기본서",최태성 (지은이),166525,"국내도서>수험서/자격증>한국사능력검정시험>심화(1,2,3급)",9791138919999,"오랜 연구와 검증으로 한국사에 기초가 전혀 없는 사람도 단기간에 한능검에 합격할 수 있는 최적의 구성을 완성하였다. 판서의 장인 큰별쌤 최태성이 핵심만을 모아 만든 아트 판서를 수록하고, 시험에 자주 등장하는 사료, 사진, 지도 등을 모아 해설하여 합격을 위한 필수 개념을 익히기 쉽게 하였다.",,123543,BOOK
"디자인 구구단 - 디자인이 필요한 순간, '툭' 튀어나오는 디자인 공식",에이핫 (지은이),2632,국내도서>컴퓨터/모바일>그래픽/멀티미디어>그래픽 일반,9791140714063,"총 9개의 이론(비율, 공간, 균형, 색의 속성, 질감, 형과 형태, 움직임, 율동, 서체)을 통해 디자인이 필요한 모든 분이 디자인에 대한 이해를 높이고 감각을 키울 수 있도록 안내한다. 12년간 실무에서 감각을 키우고 3년간 직접 교육을 하면서 누구나 쉽게 감각을 키울 수 있는 방법을 연구해 만든 트레이닝 북이다.",,24800,BOOK
"진짜 쓰는 실무 엑셀 - 유튜브 대표 엑셀 채널, 오빠두가 알려 주는 엑셀 함수, 보고서 작성, 데이터 분석 노하우!",오빠두(전진권) (지은이),2602,국내도서>컴퓨터/모바일>오피스(엑셀/파워포인트)>엑셀,9791191600704,"대기업 직장 생활 10년의 실무 노하우와 엑셀 유튜브 채널을 운영하면서 들은 수많은 직장인의 고민을 해결할 수 있는 다양한 엑셀 비법을 담았다. '진짜 쓰는 실무 엑셀' 한 권이면 빠른 일 처리로 워라밸을 실현하고, 일잘러로 거듭날 수 있다!",,70396,BOOK
데뷔 못 하면 죽는 병 걸림 3부 초판 한정 굿즈박스 세트 - 전4권,백덕수 (지은이),51122,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,9791141512705,"4년차 공시생, 낯선 몸에 빙의해 3년 전으로 돌아왔다. 그리고 그의 눈앞에 나타난 갑작스러운 상태창의 협박. 돌연사 위협 때문에 팔자에도 없던 아이돌에 도전하게 된 주인공의 대환장 일지.",,25440,BOOK
이기적 유전자 - 40주년 기념판,"리처드 도킨스 (지은이), 홍영남, 이상임 (옮긴이)",51205,국내도서>과학>생명과학>생명과학,9788932473901,"과학을 넘어선 우리 시대의 고전, 『이기적 유전자』 40주년 기념판. 진화론의 새로운 패러다임을 제시한 이 책은 다윈의 ‘적자생존과 자연선택’이라는 개념을 유전자 단위로 끌어내려 진화를 설명한다.",,104524,BOOK
가연물,"요네자와 호노부 (지은이), 김선영 (옮긴이)",51058,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설,9791192738406,"요네자와 호노부의 최신작 《가연물》이 드디어 국내에 소개된다. 2023년 7월에 발간된 《가연물》은 주요 미스터리 랭킹에서 《야경》, 《왕과 서커스》, 《흑뢰성》에 이어 작가 통산 네 번째 3관왕을 달성했다.",,21130,BOOK
정재승의 인간 탐구 보고서 15 : 소용돌이치는 사춘기의 뇌 (특대호) - 어린이를 위한 뇌과학 프로젝트,"정재은 (글), 김현민 (그림), 정재승 (기획), 이고은 (자문)",49609,국내도서>어린이>과학/수학/컴퓨터>우리 몸,9788950969301,"익숙한 듯 낯선, 인간이라는 세계로의 항해. 『정재승의 인간 탐구 보고서』 15권이 출간되었다. 이번에는 업그레이드된 ‘사춘기’다. 지구인이라면 한 번쯤 경험해 봤을 사춘기! 그런 사춘기가 외계인들에게도 영향을 주고 있다. 게다가 외계인 중에서도 사춘기를 겪고 있는 외계인이 있는 것 같은데! 사춘기의 비밀을 뇌과학과 심리학의 관점으로 파헤쳐 본다.",,16465,BOOK
세이노의 가르침 (100만 부 한정판),세이노(SayNo) (지은이),70216,국내도서>자기계발>성공>성공학,9791168473690,"2000년부터 발표된 그의 주옥같은 글들. 독자들이 자발적으로 만든 제본서는 물론, 전자책과 앱까지 나왔던 《세이노의 가르침》이 드디어 전국 서점에서 독자들을 마주한다. 여러 판본을 모으고 저자의 확인을 거쳐 최근 생각을 추가로 수록하였다.",,446349,BOOK
하늘과 땅 식료품점,"제임스 맥브라이드 (지은이), 박지민 (옮긴이)",50919,국내도서>소설/시/희곡>영미소설,9791185851303,"아프리카계 흑인 아버지와 유대인 백인 어머니 사이에 태어난 제임스 맥브라이드가 자기 뿌리와 경험을 바탕으로 집필한 소설로, 실존하는 펜실베이니아 포츠타운에 ‘치킨힐’이라는 가상의 마을을 세워 우리를 이렇게 또 다른 세계로 안내하고자 한다.",,16975,BOOK
"침묵을 배우는 시간 - 말이 넘쳐나는 세상 속, 더욱 빛을 발하는 침묵의 품격","코르넬리아 토프 (지은이), 장혜경 (옮긴이)",70227,국내도서>자기계발>협상/설득/화술>화술,9791198752444,침묵으로 세상과 거리를 두면 역설적이게도 더 세상에 다가갈 수 있다. 이 책에서 제시하는 51가지의 침묵 도구를 적절하게 사용한다면 당신의 말의 무게는 지금과는 확연히 달라질 것이다.,,35125,BOOK
