user_id,age,sex,fav_genre,isbn,rating
461,20,F,여행,9788983759320 ,4
276,20,M,역사,9788972912484 ,4
45,10,M,역사,9788972597001 ,5
186,10,F,고전,9788982811944 ,2
461,20,F,여행,9788975483349 ,2
615,30,F,시,9788936483043 ,2
424,20,F,고전,9791196870508 ,1
50,10,M,문학,9788970122908 ,5
748,40,M,만화,9791127469405 ,5
789,40,M,고전,9788935652051 ,1
388,20,F,만화,9788974782221 ,2
679,30,F,요리/살림,9788937403071 ,2
811,40,M,에세이,9788935203178 ,2
866,40,F,만화,9788986834741 ,1
681,30,F,요리/살림,9788983920713 ,2
339,20,M,여행,9791136780379 ,1
592,30,M,과학,9788987268897 ,1
915,40,F,요리/살림,9788989047001 ,1
172,10,F,문학,9788912128838 ,2
586,30,M,여행,9788971992036 ,5
942,40,F,여행,9788991995574 ,5
396,20,F,역사,9788975271281 ,2
631,30,F,만화,9788931571837 ,1
84,10,M,에세이,9788988739150 ,1
453,20,F,에세이,9788932460772 ,1
606,30,F,소설,9788935701223 ,1
562,30,M,요리/살림,9788985893473 ,1
566,30,M,에세이,9788983757111 ,4
765,40,M,역사,9788973675128 ,2
149,10,F,만화,9788912126186 ,2
914,40,F,요리/살림,9788984310919 ,2
57,10,M,문학,9791136206381 ,1
715,30,F,과학,9788986361261 ,1
898,40,F,문학,9788972597001 ,2
436,20,F,요리/살림,9788976460752 ,2
861,40,F,시,9788985467261 ,2
414,20,F,문학,9788912128838 ,4
308,20,M,고전,9788974140359 ,1
409,20,F,문학,9788964063965 ,2
488,30,M,소설,9788985846561 ,1
617,30,F,시,9788982814389 ,5
889,40,F,문학,9788972911876 ,1
743,40,M,시,9788972911876 ,2
227,10,F,여행,9788985673488 ,5
674,30,F,요리/살림,9788971399019 ,5
571,30,M,에세이,9788970903606 ,1
955,40,F,과학,9788987787169 ,2
476,20,F,과학,9788974782085 ,1
26,10,M,만화,9788974832728 ,2
176,10,F,문학,9788935651115 ,1
748,40,M,만화,9791136757296 ,5
37,10,M,역사,9788995050767 ,1
564,30,M,에세이,9788983710390 ,2
395,20,F,만화,9788972912484 ,2
475,20,F,과학,9788901083681 ,2
343,20,M,여행,9788982732188 ,2
778,40,M,문학,9788980381906 ,2
252,20,M,시,9788987057989 ,2
7,10,M,소설,9788981333416 ,2
919,40,F,요리/살림,9788971842614 ,1
640,30,F,역사,9788973400775 ,1
836,40,M,과학,9791170577805 ,2
710,30,F,과학,9788987180496 ,4
586,30,M,여행,9791190065672 ,1
945,40,F,여행,9788954607452 ,5
637,30,F,역사,9788983754424 ,2
903,40,F,고전,9788988537121 ,1
832,40,M,과학,9788932313122 ,4
320,20,M,요리/살림,9788971965733 ,1
954,40,F,과학,9788988540039 ,1
387,20,F,만화,9788972912521 ,2
316,20,M,요리/살림,9788932015231 ,2
834,40,M,과학,9788974251727 ,1
458,20,F,여행,9788984312364 ,2
559,30,M,요리/살림,9788932311258 ,5
789,40,M,고전,9788983920690 ,1
669,30,F,고전,9788985673693 ,2
839,40,M,과학,9788982812477 ,1
12,10,M,시,9791133487684 ,1
918,40,F,요리/살림,9788973371358 ,2
563,30,M,요리/살림,9788987519586 ,2
704,30,F,여행,9788956641072 ,1
379,20,F,시,9788937421914 ,5
694,30,F,에세이,9788974781040 ,1
752,40,M,만화,9788993976083 ,2
140,10,F,시,9791189467623 ,1
437,20,F,요리/살림,9791136773272 ,2
440,20,F,요리/살림,9788936470111 ,2
630,30,F,만화,9791127469429 ,5
886,40,F,역사,9788934905059 ,5
645,30,F,역사,9788971968307 ,5
188,10,F,고전,9788973372973 ,1
551,30,M,고전,9788976821034 ,2
219,10,F,여행,9788936422844 ,1
496,30,M,시,9788989351252 ,4
312,20,M,요리/살림,9788982811753 ,2
444,20,F,에세이,9788936483043 ,2
282,20,M,역사,9788934903598 ,5
881,40,F,역사,9788936436575 ,1
69,10,M,고전,9788970654010 ,5
342,20,M,여행,9788932460772 ,2
20,10,M,시,9788971906965 ,1
441,20,F,요리/살림,9788983754349 ,5
25,10,M,만화,9788986423136 ,2
439,20,F,요리/살림,9791171244713 ,1
111,10,M,과학,9788935700332 ,5
701,30,F,여행,9791133487677 ,2
855,40,F,시,9788986223224 ,2
725,40,M,소설,9788954601894 ,1
0,10,M,소설,9788986448733 ,1
520,30,M,역사,9788934905394 ,1
374,20,F,시,9788995031315 ,2
628,30,F,만화,9788983920720 ,2
597,30,M,과학,9788987976334 ,5
345,20,M,여행,9788987429045 ,2
904,40,F,고전,9788982812934 ,1
535,30,M,문학,9788935600007 ,2
393,20,F,만화,9788974460327 ,1
449,20,F,에세이,9788936421854 ,1
21,10,M,시,9788991066700 ,1
242,20,M,소설,9788936422622 ,2
708,30,F,과학,9788932902791 ,1
171,10,F,문학,9788946417489 ,1
779,40,M,문학,9788971395349 ,4
307,20,M,고전,9788932012759 ,2
597,30,M,과학,9788976962430 ,2
711,30,F,과학,9788908071353 ,2
28,10,M,만화,9788970875385 ,4
781,40,M,고전,9788979730029 ,2
85,10,M,에세이,9788932012148 ,2
264,20,M,만화,9791134841393 ,4
83,10,M,요리/살림,9791196656515 ,1
127,10,F,소설,9788973370542 ,5
27,10,M,만화,9788981170479 ,1
843,40,F,소설,9788995615539 ,2
859,40,F,시,9791136292315 ,1
681,30,F,요리/살림,9788976962362 ,1
766,40,M,역사,9788936422073 ,1
23,10,M,시,9788936470111 ,1
393,20,F,만화,9791197315695 ,5
334,20,M,에세이,9788975271373 ,5
10,10,M,소설,9788988045312 ,4
856,40,F,시,9788935653720 ,1
202,10,F,요리/살림,9788972002420 ,1
900,40,F,고전,9788973370825 ,2
860,40,F,시,9788972597223 ,2
32,10,M,만화,9791136215307 ,2
327,20,M,에세이,9788932902456 ,5
399,20,F,역사,9788985367691 ,1
488,30,M,소설,9788932011035 ,1
777,40,M,문학,9788970632308 ,2
774,40,M,문학,9788977752665 ,1
938,40,F,여행,9788985554367 ,1
568,30,M,에세이,9788970122502 ,1
619,30,F,시,9788984280564 ,2
172,10,F,문학,9788983757111 ,2
633,30,F,만화,9788937409424 ,1
845,40,F,소설,9788941904144 ,2
739,40,M,시,9788970419176 ,1
468,20,F,과학,9788970132945 ,1
157,10,F,역사,9788979730029 ,2
851,40,F,소설,9788980409228 ,2
443,20,F,요리/살림,9788985989480 ,1
318,20,M,요리/살림,9791192968896 ,5
303,20,M,고전,9788970415086 ,1
562,30,M,요리/살림,9788970419084 ,4
292,20,M,문학,9788978890519 ,5
312,20,M,요리/살림,9791130653044 ,4
321,20,M,요리/살림,9788935630813 ,2
467,20,F,여행,9788988323397 ,4
141,10,F,시,9788936424374 ,5
919,40,F,요리/살림,9788980382248 ,1
39,10,M,역사,9788986223224 ,2
227,10,F,여행,9788952701688 ,2
773,40,M,문학,9791136780560 ,2
170,10,F,문학,9788972786160 ,1
386,20,F,만화,9788937834936 ,5
649,30,F,문학,9788984103078 ,2
851,40,F,소설,9788983920959 ,5
304,20,M,고전,9788932900209 ,2
211,10,F,에세이,9788935610419 ,5
601,30,F,소설,9788989941002 ,2
713,30,F,과학,9788985846561 ,1
948,40,F,과학,9788985846561 ,1
282,20,M,역사,9788932902791 ,1
227,10,F,여행,9788970875385 ,1
465,20,F,여행,9788991193079 ,1
352,20,M,과학,9788971968840 ,5
14,10,M,시,9788988526064 ,1
130,10,F,소설,9788988375099 ,5
351,20,M,과학,9788973370771 ,1
531,30,M,문학,9788932008318 ,1
513,30,M,만화,9788935601271 ,1
39,10,M,역사,9791170577805 ,1
528,30,M,문학,9788987871653 ,1
317,20,M,요리/살림,9788952717771 ,1
213,10,F,에세이,9788970850825 ,2
511,30,M,만화,9791136780720 ,4
517,30,M,역사,9788972912613 ,5
247,20,M,소설,9788935630271 ,1
759,40,M,역사,9788972911234 ,2
903,40,F,고전,9788970654010 ,2
551,30,M,고전,9788970415154 ,1
170,10,F,문학,9788976821034 ,1
654,30,F,문학,9788936422837 ,1
148,10,F,만화,9788989501008 ,4
587,30,M,여행,9788957690840 ,2
186,10,F,고전,9788970632186 ,4
880,40,F,역사,9788970123455 ,2
36,10,M,역사,9791133487547 ,1
295,20,M,문학,9788990333155 ,2
210,10,F,에세이,9788983753182 ,5
756,40,M,역사,9788970754338 ,2
140,10,F,시,9788932035765 ,2
497,30,M,시,9788972752295 ,5
856,40,F,시,9788935652051 ,1
37,10,M,역사,9791134831295 ,2
171,10,F,문학,9788974430207 ,2
953,40,F,과학,9788986448184 ,1
510,30,M,만화,9791160074543 ,2
410,20,F,문학,9788935630769 ,4
826,40,M,여행,9788995057001 ,1
502,30,M,시,9788954601894 ,2
185,10,F,고전,9788970632186 ,4
68,10,M,고전,9788950983819 ,1
634,30,F,만화,9788932009346 ,2
55,10,M,문학,9788982811715 ,5
399,20,F,역사,9788972910848 ,5
371,20,F,소설,9788988336601 ,1
445,20,F,에세이,9788932460772 ,2
734,40,M,시,9788932902456 ,1
48,10,M,문학,9788981630461 ,1
748,40,M,만화,9791127869441 ,4
211,10,F,에세이,9788985509992 ,5
76,10,M,요리/살림,9788932312637 ,5
204,10,F,에세이,9788946412743 ,5
888,40,F,문학,9788977181380 ,2
951,40,F,과학,9788934901457 ,2
615,30,F,시,9788989351535 ,4
582,30,M,여행,9788934403128 ,2
33,10,M,만화,9788974781088 ,4
446,20,F,에세이,9788935652297 ,2
16,10,M,시,9791155812396 ,1
199,10,F,요리/살림,9788937400605 ,1
111,10,M,과학,9788984310117 ,4
633,30,F,만화,9788972752295 ,1
847,40,F,소설,9788936421915 ,2
419,20,F,문학,9788982811852 ,1
826,40,M,여행,9788987608051 ,1
309,20,M,고전,9788981333652 ,4
552,30,M,요리/살림,9788970411743 ,1
385,20,F,만화,9788978890519 ,1
46,10,M,역사,9788970995847 ,2
397,20,F,역사,9788984010222 ,5
610,30,F,소설,9788986903263 ,1
710,30,F,과학,9788936483029 ,2
578,30,M,여행,9788985453233 ,2
366,20,F,소설,9788972593621 ,4
186,10,F,고전,9788985467261 ,2
397,20,F,역사,9788934906919 ,2
838,40,M,과학,9788988045770 ,4
181,10,F,고전,9788974231286 ,1
257,20,M,시,9788985466479 ,2
489,30,M,소설,9788915050433 ,1
737,40,M,시,9788978470391 ,2
629,30,F,만화,9791191841596 ,5
481,30,M,소설,9788935610259 ,2
350,20,M,과학,9788987976334 ,2
559,30,M,요리/살림,9788971843079 ,2
657,30,F,문학,9788986167344 ,2
584,30,M,여행,9788971990759 ,1
666,30,F,고전,9788973370771 ,1
801,40,M,요리/살림,9788937403071 ,2
161,10,F,역사,9788935601998 ,2
253,20,M,시,9788936436537 ,1
491,30,M,소설,9788987268767 ,1
749,40,M,만화,9791133487707 ,5
158,10,F,역사,9788985548465 ,1
185,10,F,고전,9788970901015 ,1
954,40,F,과학,9788988410417 ,4
207,10,F,에세이,9788985554015 ,5
282,20,M,역사,9788935600083 ,2
744,40,M,만화,9788971966068 ,1
595,30,M,과학,9791130627366 ,1
744,40,M,만화,9791136791856 ,2
812,40,M,에세이,9788970901916 ,2
737,40,M,시,9788988344934 ,5
610,30,F,소설,9788952703743 ,4
385,20,F,만화,9791165018795 ,5
200,10,F,요리/살림,9791186000229 ,4
636,30,F,역사,9788985846011 ,5
781,40,M,고전,9788970995472 ,2
748,40,M,만화,9791128372094 ,5
388,20,F,만화,9788937415654 ,2
891,40,F,문학,9788932009469 ,2
330,20,M,에세이,9788964360033 ,2
567,30,M,에세이,9788989899006 ,4
509,30,M,만화,9788936411442 ,1
384,20,F,만화,9788995677254 ,2
365,20,F,소설,9788970751788 ,4
694,30,F,에세이,9788980381906 ,4
798,40,M,요리/살림,9788934907688 ,2
912,40,F,요리/살림,9788935630271 ,2
60,10,M,고전,9788972201847 ,2
893,40,F,문학,9788952700001 ,2
921,40,F,요리/살림,9788950908355 ,5
531,30,M,문학,9788991396401 ,1
596,30,M,과학,9788935610273 ,1
753,40,M,만화,9791196589134 ,1
484,30,M,소설,9788925519289 ,1
404,20,F,역사,9791138481328 ,2
873,40,F,만화,9791136776099 ,5
716,30,F,과학,9788985673693 ,1
610,30,F,소설,9791134841331 ,2
493,30,M,시,9788932009148 ,1
108,10,M,과학,9788984985506 ,1
842,40,F,소설,9788937400544 ,2
581,30,M,여행,9788995343920 ,5
227,10,F,여행,9791140709144 ,5
433,20,F,요리/살림,9788970411743 ,4
790,40,M,고전,9788908010420 ,2
565,30,M,에세이,9788991147256 ,2
261,20,M,시,9788986145229 ,2
97,10,M,여행,9788983751485 ,2
67,10,M,고전,9791164669271 ,2
101,10,M,여행,9791165071424 ,1
167,10,F,역사,9788972911234 ,5
897,40,F,문학,9788934900894 ,1
839,40,M,과학,9788982812118 ,2
553,30,M,요리/살림,9788988804391 ,2
575,30,M,에세이,9788901083681 ,1
455,20,F,에세이,9788973370856 ,1
457,20,F,여행,9788987871431 ,1
858,40,F,시,9788991918009 ,4
321,20,M,요리/살림,9791170628606 ,1
926,40,F,에세이,9791190382069 ,4
716,30,F,과학,9788988804391 ,2
535,30,M,문학,9788990514400 ,2
958,40,F,과학,9788957972502 ,1
855,40,F,시,9788937407147 ,4
840,40,F,소설,9788932016764 ,2
658,30,F,문학,9788973370818 ,2
84,10,M,에세이,9791136758583 ,1
130,10,F,소설,9788935601257 ,4
256,20,M,시,9788986039436 ,1
622,30,F,시,9788950904869 ,1
522,30,M,역사,9788935651443 ,5
959,40,F,과학,9788932009292 ,1
926,40,F,에세이,9791195522125 ,4
299,20,M,문학,9788985846783 ,1
372,20,F,시,9788976266330 ,4
939,40,F,여행,9788983944627 ,1
753,40,M,만화,9788942402588 ,2
451,20,F,에세이,9788934980599 ,1
350,20,M,과학,9798941171033 ,5
556,30,M,요리/살림,9791134838850 ,2
703,30,F,여행,9788935651511 ,2
223,10,F,여행,9788952717771 ,1
749,40,M,만화,9791136736697 ,4
789,40,M,고전,9788995218730 ,1
341,20,M,여행,9788973374755 ,4
344,20,M,여행,9788983755766 ,4
715,30,F,과학,9788955612837 ,2
0,10,M,소설,9788983758736 ,2
848,40,F,소설,9788935601271 ,4
363,20,F,소설,9788983920690 ,5
599,30,M,과학,9788972824008 ,4
831,40,M,과학,9791161453163 ,2
85,10,M,에세이,9788953290044 ,2
439,20,F,요리/살림,9788934905059 ,1
399,20,F,역사,9788981332280 ,2
916,40,F,요리/살림,9791191841596 ,1
194,10,F,요리/살림,9788970901756 ,5
836,40,M,과학,9788932313122 ,4
254,20,M,시,9788946421158 ,2
331,20,M,에세이,9788983942739 ,1
6,10,M,소설,9788934904434 ,2
496,30,M,시,9788939221413 ,4
775,40,M,문학,9788977752887 ,4
305,20,M,고전,9788995132043 ,1
527,30,M,역사,9788988295311 ,2
730,40,M,소설,9788979191646 ,5
935,40,F,에세이,9788935651511 ,1
789,40,M,고전,9791136780379 ,1
736,40,M,시,9788935652297 ,2
868,40,F,만화,9788980381319 ,2
366,20,F,소설,9788901034409 ,1
128,10,F,소설,9788985893473 ,2
757,40,M,역사,9791193128428 ,5
36,10,M,역사,9791164330799 ,1
851,40,F,소설,9788970631837 ,1
440,20,F,요리/살림,9788970415086 ,5
336,20,M,여행,9788982811180 ,1
761,40,M,역사,9788970410722 ,2
146,10,F,만화,9788956810478 ,2
366,20,F,소설,9788970632186 ,2
429,20,F,고전,9788970902746 ,1
778,40,M,문학,9788988902011 ,5
812,40,M,에세이,9788953294530 ,1
379,20,F,시,9788908071353 ,5
375,20,F,시,9788908071353 ,4
651,30,F,문학,9791164380077 ,1
823,40,M,여행,9788987180441 ,1
298,20,M,문학,9788976768186 ,4
340,20,M,여행,9788936470432 ,2
510,30,M,만화,9788973370481 ,2
489,30,M,소설,9788970995472 ,2
68,10,M,고전,9788988791318 ,2
168,10,F,문학,9788980409228 ,1
535,30,M,문학,9788973372546 ,4
622,30,F,시,9788989351535 ,5
909,40,F,고전,9788976820440 ,2
408,20,F,문학,9788935630271 ,1
450,20,F,에세이,9788987507415 ,5
760,40,M,역사,9788972911708 ,1
216,10,F,여행,9788985554367 ,2
514,30,M,만화,9788988105085 ,1
938,40,F,여행,9788982811487 ,2
541,30,M,고전,9788972913566 ,2
623,30,F,시,9788980380862 ,2
63,10,M,고전,9788976821034 ,2
216,10,F,여행,9788960905993 ,2
391,20,F,만화,9788995046906 ,2
523,30,M,역사,9788935651474 ,5
708,30,F,과학,9788983710277 ,4
344,20,M,여행,9791159099793 ,2
587,30,M,여행,9788984310919 ,2
473,20,F,과학,9788934901150 ,1
650,30,F,문학,9788942200443 ,1
889,40,F,문학,9788976776300 ,1
5,10,M,소설,9788982812057 ,4
1,10,M,소설,9788988045312 ,5
100,10,M,여행,9788972755050 ,1
278,20,M,역사,9788942320325 ,5
284,20,M,역사,9788970632186 ,1
741,40,M,시,9788931004021 ,1
716,30,F,과학,9788988410035 ,4
278,20,M,역사,9788971930458 ,1
296,20,M,문학,9788991995581 ,2
